1 143.281354 39.552988 39.316114
2 72.687958  22.631927 22.927626
3 37.020089  13.602412 19.535372
4 19.238642  9.441893  15.257798
5 10.526442  8.140853  11.292817
6 8.414799   9.086454  11.168889
